Drug1_ID,Drug2_ID,Y,Neg samples
DB00628,DB06216,48,DB00378$h
DB00482,DB04743,48,DB00134$h
DB00620,DB01010,48,DB00502$h
DB00296,DB00797,48,DB01431$t
DB00201,DB00091,46,DB06713$t
DB00818,DB01158,48,DB00484$t
DB06335,DB01601,72,DB13025$t
DB12161,DB00476,46,DB08828$t
DB01028,DB04572,46,DB00796$t
DB01098,DB08933,72,DB09112$h
DB01624,DB00215,46,DB00736$t
DB01545,DB00356,48,DB01280$t
DB00420,DB00555,48,DB11256$t
DB00281,DB01149,46,DB00346$t
DB00404,DB01615,48,DB00402$t
DB00890,DB00451,69,DB09296$t
DB13142,DB09227,69,DB11586$h
DB01320,DB01098,74,DB09154$t
DB00613,DB01062,72,DB00267$h
DB01324,DB00986,72,DB00921$t
DB00678,DB00691,48,DB05015$t
DB00970,DB08881,72,DB00563$t
DB08880,DB00394,48,DB09232$t
DB01174,DB08873,74,DB01013$h
DB01080,DB00215,48,DB06410$t
DB06717,DB00304,74,DB01603$h
DB09543,DB00663,48,DB01401$t
DB01236,DB00268,31,DB00288$t
DB11126,DB09267,74,DB08877$t
DB01083,DB00832,74,DB00337$h
DB00469,DB08964,69,DB00876$t
DB00821,DB00620,48,DB00709$h
DB04871,DB09291,46,DB01416$t
DB01234,DB01324,82,DB00379$h
DB00328,DB00688,48,DB01058$h
DB00425,DB00321,15,DB11315$h
DB01147,DB06810,74,DB00520$t
DB00641,DB08880,72,DB09324$t
DB00631,DB00697,48,DB00710$h
DB01283,DB01026,46,DB12924$t
DB01169,DB01184,32,DB00846$h
DB00210,DB08971,48,DB06150$t
DB04844,DB00243,19,DB00854$h
DB04552,DB11660,69,DB08871$h
DB00328,DB09449,56,DB04339$h
DB00333,DB00427,48,DB06826$t
DB06155,DB01263,46,DB01406$h
DB00919,DB00511,74,DB04552$t
DB01149,DB00212,72,DB00703$t
DB11574,DB08881,72,DB00863$t
DB00749,DB01021,69,DB02638$h
DB04574,DB01325,82,DB01333$h
DB09561,DB09147,66,DB11699$t
DB00586,DB00768,48,DB00422$h
DB00850,DB00904,48,DB08918$h
DB06217,DB00238,46,DB01061$t
DB04844,DB00734,48,DB00571$h
DB02709,DB01240,52,DB05219$h
DB00865,DB00831,60,DB00617$t
DB00865,DB00719,75,DB01627$h
DB06201,DB00835,48,DB00605$t
DB00712,DB05219,46,DB01239$h
DB09026,DB08933,72,DB06792$h
DB01401,DB01325,69,DB11633$h
DB09215,DB01260,48,DB01065$t
DB00850,DB00508,48,DB06403$t
DB06228,DB08880,5,DB00349$h
DB00443,DB01026,72,DB00781$h
DB00699,DB00361,48,DB00765$t
DB00947,DB06636,46,DB00362$t
DB01246,DB01433,59,DB01192$h
DB00489,DB00742,48,DB09211$h
DB06738,DB09167,46,DB09221$t
DB00519,DB09215,48,DB00459$t
DB00875,DB00268,31,DB01158$t
DB06335,DB09118,72,DB00870$t
DB01320,DB01095,74,DB00619$h
DB00628,DB00189,48,DB01233$h
DB01177,DB00529,56,DB00884$h
DB00602,DB08933,72,DB09091$h
DB01595,DB06700,48,DB02300$t
DB00655,DB06636,46,DB01147$h
DB01087,DB00502,19,DB09330$t
DB00818,DB06204,15,DB01126$t
DB09342,DB00980,48,DB00359$t
DB01349,DB04951,48,DB00201$h
DB01018,DB02703,72,DB02300$h
DB00185,DB00420,46,DB01614$t
DB00508,DB09166,48,DB01595$t
DB01615,DB00344,48,DB00861$t
DB00850,DB01232,46,DB00354$t
DB05246,DB06700,48,DB01086$t
DB01609,DB00477,74,DB00698$t
DB00521,DB01026,46,DB00711$t
DB01028,DB06204,15,DB01247$t
DB00425,DB01161,15,DB09143$t
DB01452,DB01219,48,DB09040$t
DB00461,DB04896,52,DB01233$t
DB01320,DB00938,3,DB09185$h
DB01173,DB04844,15,DB00783$h
DB01174,DB01268,74,DB00671$h
DB00661,DB01214,48,DB01299$t
DB09555,DB00208,46,DB00938$t
DB09241,DB00519,59,DB00120$h
DB01172,DB00768,71,DB01015$t
DB01087,DB08871,19,DB00947$t
DB02701,DB06702,76,DB00828$t
DB01133,DB06696,23,DB00945$h
DB00844,DB00819,48,DB00689$h
DB00938,DB01026,72,DB00890$t
DB04896,DB00867,84,DB00640$h
DB00201,DB09063,72,DB11994$t
DB00497,DB00753,48,DB11660$t
DB00846,DB01149,72,DB01280$t
DB00215,DB01247,48,DB00290$t
DB06772,DB00203,46,DB00646$h
DB01219,DB09065,46,DB01606$h
DB01240,DB00806,52,DB01183$t
DB01551,DB01149,46,DB01131$t
DB00690,DB01239,48,DB00504$t
DB00795,DB00870,48,DB09074$h
DB01018,DB05246,48,DB00865$h
DB01099,DB09235,48,DB00339$t
DB01590,DB00203,72,DB00182$t
DB00753,DB01162,48,DB00358$h
DB06792,DB01208,74,DB01339$t
DB06209,DB09048,72,DB06217$t
DB00182,DB00935,48,DB00426$t
DB00842,DB00647,48,DB02709$t
DB00455,DB02703,72,DB01353$h
DB01067,DB06412,8,DB00604$h
DB08881,DB09040,32,DB01336$h
DB00346,DB00880,59,DB00245$t
DB00203,DB01090,9,DB08964$h
DB09143,DB00188,72,DB00420$h
DB00647,DB00934,48,DB00199$t
DB13450,DB01356,20,DB00925$h
DB01028,DB00320,46,DB00213$t
DB01433,DB01452,48,DB09146$t
DB00559,DB00768,74,DB00791$h
DB00571,DB00196,46,DB09241$h
DB01587,DB00835,48,DB00988$t
DB00615,DB01253,3,DB11363$h
DB01320,DB01100,3,DB08880$h
DB00277,DB00203,46,DB01059$h
DB00843,DB01254,72,DB00780$h
DB00969,DB05521,72,DB01422$t
DB08893,DB00752,46,DB00405$h
DB01200,DB00633,48,DB00875$t
DB01466,DB00476,46,DB09067$t
DB00391,DB00420,35,DB00181$h
DB09166,DB11148,48,DB01226$t
DB00296,DB00254,46,DB01226$t
DB00623,DB00628,48,DB00136$h
DB00925,DB01115,48,DB00470$h
DB01320,DB06702,3,DB04896$h
DB00904,DB00529,19,DB00392$t
DB01259,DB01232,72,DB01122$h
DB00721,DB04844,48,DB08800$t
DB00768,DB12332,46,DB00778$t
DB09543,DB00896,48,DB04842$t
DB00752,DB00660,48,DB11235$t
DB08873,DB01072,74,DB00569$t
DB00313,DB01433,48,DB00915$t
DB01192,DB13025,48,DB00615$t
DB08798,DB01101,46,DB00589$t
DB00295,DB01236,48,DB09241$t
DB00877,DB00412,69,DB01583$h
DB01544,DB01614,48,DB00373$h
DB00323,DB00457,48,DB01329$h
DB04871,DB01254,72,DB00640$h
DB00645,DB01175,48,DB00296$t
DB00338,DB00244,69,DB01624$h
DB00241,DB00476,48,DB09499$t
DB04896,DB00629,84,DB00843$h
DB00315,DB00502,48,DB00934$h
DB01103,DB00199,46,DB00152$t
DB00371,DB01219,48,DB01108$h
DB00333,DB00215,46,DB00212$h
DB01437,DB09342,48,DB08964$t
DB00443,DB00890,72,DB00489$t
DB00542,DB00925,59,DB01392$h
DB00253,DB01601,72,DB06412$t
DB00617,DB00359,46,DB00262$t
DB04574,DB01021,82,DB01685$h
DB00244,DB00939,56,DB00862$t
DB00843,DB00320,46,DB01340$t
DB00368,DB01028,81,DB01176$h
DB00813,DB01149,72,DB00758$h
DB00247,DB00625,48,DB01183$t
DB00296,DB00484,15,DB09210$h
DB01058,DB09119,46,DB08819$t
DB04948,DB09167,36,DB09274$h
DB09292,DB00179,48,DB00238$t
DB01340,DB00744,48,DB09090$h
DB01545,DB04844,48,DB01349$t
DB00476,DB00391,48,DB00843$h
DB01351,DB00405,48,DB01022$h
DB01595,DB00188,46,DB00378$h
DB00870,DB08991,48,DB01034$t
DB09244,DB09477,59,DB09210$t
DB00203,DB01170,9,DB08943$h
DB06712,DB02703,72,DB01587$t
DB00682,DB00602,5,DB09147$h
DB09300,DB01433,48,DB00689$h
DB09104,DB00655,2,DB01063$h
DB00620,DB00188,46,DB00610$t
DB00996,DB01219,48,DB01416$h
DB09477,DB00727,48,DB01433$h
DB01209,DB00356,48,DB00514$t
DB00881,DB00925,59,DB04876$t
DB00420,DB00208,46,DB00204$t
DB06144,DB00540,48,DB04842$t
DB01380,DB00203,46,DB01591$t
DB00814,DB01397,48,DB01339$h
DB00682,DB01263,72,DB00719$h
DB00296,DB09291,46,DB08931$h
DB00647,DB09073,72,DB06729$h
DB00916,DB01029,46,DB01093$h
DB00553,DB01254,72,DB01064$t
DB00956,DB09072,15,DB01601$h
DB01162,DB00867,4,DB11106$h
DB00652,DB06212,48,DB01103$t
DB01211,DB04946,76,DB00528$t
DB00628,DB00967,48,DB11915$t
DB00844,DB00850,48,DB00888$t
DB00744,DB02187,48,DB00937$t
DB01466,DB06282,48,DB01463$t
DB01452,DB00273,48,DB00612$h
DB00184,DB06413,46,DB09134$h
DB01184,DB01069,19,DB01606$h
DB00889,DB08868,19,DB01614$h
DB00647,DB00726,48,DB00810$t
DB00613,DB08899,72,DB01011$t
DB01028,DB00458,46,DB00727$t
DB06701,DB00780,70,DB00806$t
DB00628,DB01267,48,DB00643$t
DB01043,DB00572,69,DB00263$h
DB00880,DB01175,54,DB03128$t
DB00618,DB09324,69,DB00723$t
DB01149,DB06204,48,DB00688$t
DB13179,DB01026,46,DB01438$t
DB00528,DB09330,72,DB00666$h
DB00907,DB00395,48,DB00394$h
DB00203,DB01167,72,DB09008$t
DB01184,DB00949,19,DB06626$t
DB00297,DB01026,46,DB00989$h
DB01114,DB00976,46,DB06204$h
DB01194,DB00203,46,DB01601$t
DB06697,DB01149,46,DB09499$t
DB01609,DB01218,74,DB06654$h
DB09065,DB00497,48,DB09031$h
DB00495,DB01023,46,DB02709$t
DB01418,DB00744,5,DB00726$h
DB00332,DB01199,48,DB00571$t
DB00906,DB04868,46,DB00803$h
DB00751,DB01242,46,DB06729$h
DB00633,DB00794,48,DB00957$t
DB01159,DB00384,48,DB11699$t
DB00328,DB00687,48,DB09009$h
DB00433,DB00768,48,DB01200$h
DB00502,DB06290,72,DB01656$t
DB01143,DB00296,48,DB01426$h
DB00343,DB09118,72,DB01212$h
DB01162,DB00230,59,DB12278$h
DB06145,DB01149,46,DB00392$t
DB09215,DB00232,69,DB06799$t
DB06201,DB00645,48,DB00126$t
DB09212,DB09215,48,DB08933$t
DB00584,DB00210,48,DB00832$t
DB01592,DB00940,66,DB01339$h
DB01267,DB00768,48,DB00627$t
DB00780,DB00697,48,DB06152$h
DB00222,DB01214,8,DB00511$t
DB05239,DB00270,72,DB13323$h
DB01085,DB00246,46,DB00564$t
DB00554,DB00588,48,DB00572$h
DB00751,DB01403,46,DB00829$t
DB00384,DB00966,48,DB00309$t
DB01173,DB13872,15,DB00790$h
DB00273,DB00405,48,DB04839$t
DB00243,DB00318,69,DB00216$t
DB09342,DB04953,48,DB01054$t
DB00332,DB01591,48,DB00843$t
DB08880,DB00635,48,DB09061$t
DB01161,DB01437,48,DB04871$h
DB01440,DB01567,48,DB00410$t
DB00633,DB00557,15,DB12924$h
DB01201,DB06210,3,DB01180$h
DB09166,DB00208,46,DB00494$t
DB00331,DB00182,8,DB00198$h
DB00359,DB08918,8,DB06786$h
DB00699,DB06708,46,DB00297$t
DB00470,DB00440,72,DB01394$t
DB00179,DB08880,48,DB00927$h
DB09009,DB00222,69,DB09123$t
DB00592,DB00476,46,DB09462$t
DB00654,DB06826,59,DB00428$h
DB08905,DB00136,69,DB00718$h
DB09280,DB01149,3,DB08931$t
DB00699,DB01104,46,DB09198$t
DB00945,DB01023,46,DB00178$t
DB01090,DB00497,48,DB13878$h
DB00734,DB01351,48,DB01178$h
DB06155,DB00220,46,DB00639$t
DB00808,DB00476,29,DB00176$h
DB00318,DB00409,48,DB01435$t
DB00620,DB12332,46,DB11915$t
DB00420,DB01069,19,DB13450$h
DB09236,DB00296,48,DB01611$t
DB00321,DB00278,72,DB09227$t
DB00924,DB01595,48,DB09236$h
DB01047,DB01324,82,DB04794$h
DB04896,DB11609,63,DB00432$h
DB00376,DB01433,48,DB00891$t
DB11268,DB00890,11,DB00547$h
DB00561,DB01367,70,DB01377$t
DB01297,DB01600,36,DB11106$t
DB01009,DB00630,48,DB00731$h
DB01245,DB01085,48,DB00256$h
DB00611,DB01615,48,DB00318$t
DB00768,DB04868,46,DB00652$t
DB09477,DB01357,74,DB01041$h
DB13158,DB01233,48,DB00955$h
DB00321,DB12598,72,DB09297$h
DB00531,DB08828,14,DB06802$h
DB00921,DB01614,15,DB00891$t
DB00903,DB06696,48,DB09130$t
DB08883,DB08873,46,DB06691$t
DB05294,DB01001,19,DB00550$t
DB01197,DB04552,48,DB01544$h
DB00714,DB00631,48,DB01400$h
DB00818,DB00275,48,DB00873$t
DB08899,DB00615,74,DB01620$h
DB00320,DB00489,24,DB00938$h
DB06201,DB00897,48,DB00610$t
DB00690,DB00334,48,DB01378$t
DB01030,DB01026,72,DB09276$h
DB01466,DB00976,46,DB00430$t
DB00554,DB00827,26,DB09185$h
DB00818,DB01209,48,DB00529$h
DB00751,DB00208,46,DB01144$t
DB01021,DB00810,72,DB00402$h
DB06696,DB06737,71,DB00678$h
DB00924,DB01149,46,DB09245$h
DB01238,DB00876,59,DB00956$t
DB00691,DB00210,48,DB01622$h
DB01614,DB00599,48,DB00655$h
DB06212,DB00255,72,DB08877$h
DB01159,DB09118,72,DB00293$t
DB00559,DB01219,74,DB01137$h
DB06701,DB09241,70,DB00832$t
DB00508,DB13025,48,DB00337$h
DB01211,DB00757,19,DB00869$h
DB00615,DB06694,74,DB11636$h
DB01058,DB06717,72,DB06695$t
DB01047,DB01199,48,DB01463$t
DB00606,DB00808,59,DB09330$h
DB06589,DB05294,72,DB08994$h
DB00384,DB00960,48,DB12924$h
DB00495,DB01149,46,DB11586$t
DB00543,DB00476,63,DB00612$h
DB09039,DB01156,72,DB01214$h
DB00388,DB01577,48,DB00427$h
DB00361,DB04871,46,DB04844$t
DB00376,DB00497,48,DB08873$t
DB01418,DB00678,46,DB04865$t
DB00752,DB01202,48,DB01280$h
DB01587,DB00285,46,DB05015$t
DB01175,DB06825,19,DB09297$h
DB01223,DB01205,69,DB01627$h
DB04920,DB00752,46,DB00236$t
DB08877,DB06663,53,DB04786$h
DB06148,DB08933,72,DB00424$h
DB00514,DB00409,48,DB08911$h
DB00264,DB02701,72,DB03754$h
DB04846,DB01021,82,DB09499$t
DB01623,DB00273,48,DB01077$h
DB00281,DB00976,46,DB01268$t
DB00575,DB01170,59,DB01019$h
DB00556,DB01259,19,DB00409$h
DB00318,DB00899,48,DB00210$h
DB00637,DB00215,46,DB08908$h
DB01600,DB06736,48,DB01764$t
DB11079,DB00620,48,DB06217$t
DB09555,DB00468,46,DB01214$h
DB08918,DB09280,72,DB01204$h
DB00843,DB00220,46,DB01764$t
DB01026,DB00555,48,DB01041$h
DB01320,DB01424,3,DB00832$h
DB00203,DB06413,46,DB09040$h
DB00888,DB08868,33,DB00535$t
DB00162,DB00459,48,DB01002$h
DB05271,DB09048,72,DB00873$h
DB01175,DB00188,19,DB00339$h
DB00498,DB00244,5,DB09244$h
DB00818,DB06700,48,DB08798$h
DB00783,DB00619,46,DB09352$h
DB00420,DB01377,66,DB09167$h
DB01173,DB12278,48,DB06767$h
DB00210,DB00685,26,DB01101$t
DB01065,DB04844,48,DB09296$h
DB00495,DB09048,72,DB06201$t
DB01433,DB01563,48,DB00759$t
DB01324,DB00670,72,DB00606$h
DB00998,DB09224,48,DB00751$h
DB01035,DB00321,19,DB00287$h
DB01002,DB00780,48,DB00615$t
DB00831,DB09128,48,DB08976$t
DB01349,DB06290,72,DB00604$t
DB00831,DB00277,46,DB00613$h
DB00323,DB00950,48,DB08958$t
DB00270,DB01158,48,DB01229$t
DB00514,DB09280,72,DB06144$h
DB13167,DB04865,48,DB09269$h
DB00749,DB00710,48,DB00209$h
DB00752,DB01407,48,DB00312$t
DB04743,DB00896,48,DB00529$h
DB00648,DB00318,74,DB01253$h
DB00321,DB01253,48,DB00479$t
DB01339,DB00428,39,DB08815$t
DB00502,DB00734,19,DB00846$t
DB01320,DB00444,74,DB04786$h
DB01588,DB01175,48,DB11362$h
DB00997,DB01026,46,DB01205$t
DB01029,DB01015,46,DB02300$h
DB01041,DB00524,48,DB09137$t
DB00807,DB00660,48,DB01216$h
DB00870,DB00945,48,DB00458$t
DB00502,DB00932,46,DB01155$t
DB01026,DB00230,48,DB01326$h
DB00553,DB01319,46,DB01366$h
DB00615,DB09074,74,DB01201$t
DB00877,DB09183,72,DB04743$h
DB00850,DB00950,48,DB01326$h
DB00843,DB00169,46,DB11106$h
DB00752,DB00774,59,DB04573$t
DB00381,DB01149,46,DB01438$t
DB01029,DB06826,59,DB01114$h
DB01180,DB02709,48,DB09130$t
DB05294,DB00014,19,DB09048$h
DB01041,DB00371,15,DB06144$h
DB00546,DB09198,46,DB09280$t
DB00356,DB09291,46,DB00338$t
DB09167,DB00492,72,DB00572$h
DB00869,DB09070,59,DB00305$t
DB00690,DB00228,48,DB09167$h
DB00680,DB01370,66,DB05812$t
DB00876,DB08984,48,DB01090$t
DB00296,DB00196,46,DB09095$t
DB00402,DB01106,48,DB00990$h
DB06228,DB01026,46,DB12924$t
DB00682,DB00671,5,DB00869$h
DB01206,DB00501,46,DB08804$t
DB00497,DB09238,46,DB00305$t
DB01595,DB00297,48,DB00006$t
DB00881,DB00210,48,DB01208$t
DB01267,DB01615,48,DB00170$h
DB09342,DB00697,48,DB00736$h
DB01628,DB01601,46,DB05246$t
DB00631,DB00657,48,DB06212$h
DB00237,DB04844,48,DB04574$h
DB04844,DB00705,72,DB01160$t
DB00956,DB00588,15,DB00889$h
DB00178,DB00808,48,DB00628$h
DB00318,DB00344,48,DB01143$t
DB00854,DB00805,48,DB00504$t
DB00682,DB09070,5,DB08802$h
DB02300,DB00511,57,DB08798$t
DB00870,DB09091,48,DB01183$h
DB01169,DB00710,19,DB00870$t
DB01440,DB01320,48,DB00203$t
DB00584,DB06212,67,DB06282$t
DB01175,DB09120,46,DB00711$h
DB00346,DB09230,59,DB00665$h
DB01355,DB01614,48,DB00803$t
DB00599,DB00631,59,DB11363$t
DB00283,DB04896,48,DB01369$t
DB00801,DB01614,48,DB00834$h
DB00932,DB08882,74,DB08947$h
DB00296,DB01437,48,DB11363$h
DB01191,DB00176,46,DB05015$t
DB01210,DB00608,46,DB09041$t
DB09289,DB00752,48,DB00822$h
DB00296,DB00960,48,DB08798$h
DB00531,DB06819,14,DB00181$h
DB01551,DB00476,46,DB00296$t
DB01433,DB01395,48,DB00768$h
DB00975,DB01023,48,DB00908$h
DB00683,DB13025,48,DB04339$t
DB01175,DB11609,63,DB01232$t
DB00861,DB00630,48,DB00317$h
DB00252,DB00768,3,DB01319$h
DB00628,DB01242,48,DB02546$h
DB01595,DB01624,48,DB01204$h
DB01349,DB00283,46,DB00787$t
DB01183,DB00188,46,DB00469$t
DB04841,DB01175,48,DB09041$t
DB00605,DB01021,69,DB06217$t
DB00270,DB01180,59,DB09323$t
DB00947,DB05521,46,DB08897$t
DB00631,DB09279,48,DB09143$h
DB00502,DB06717,72,DB00274$t
DB12532,DB00906,48,DB01413$h
DB01081,DB01576,68,DB00862$t
DB01192,DB01615,48,DB00583$h
DB01189,DB00476,29,DB04711$t
DB01214,DB09216,36,DB01420$t
DB01320,DB07615,72,DB00305$t
DB00238,DB00502,3,DB00783$h
DB01026,DB09232,48,DB01034$t
DB00475,DB00296,48,DB09026$h
DB00312,DB09342,48,DB00955$h
DB04743,DB01254,5,DB09396$h
DB00210,DB00929,69,DB00356$h
DB00385,DB00554,71,DB00947$t
DB00231,DB00807,48,DB00242$h
DB01245,DB00184,48,DB08934$h
DB01131,DB01263,46,DB08800$h
DB01236,DB01353,48,DB01196$t
DB00806,DB00590,59,DB00610$t
DB01036,DB01551,48,DB00889$h
DB00722,DB02709,48,DB11363$t
DB00633,DB04946,48,DB01204$h
DB00204,DB00915,19,DB09018$t
DB01233,DB01062,69,DB00567$t
DB01268,DB02513,46,DB04951$t
DB00755,DB00633,48,DB11342$h
DB01081,DB01065,48,DB00334$t
DB00624,DB00675,46,DB08880$t
DB00704,DB00647,69,DB08875$h
DB00854,DB01037,48,DB00204$t
DB01081,DB00794,48,DB00870$h
DB00842,DB00752,48,DB01203$h
DB09225,DB00768,48,DB05266$h
DB00370,DB00625,15,DB09320$h
DB01058,DB00300,46,DB01175$h
DB01215,DB06282,48,DB01431$h
DB11915,DB09118,72,DB01613$h
DB00546,DB00208,46,DB05316$t
DB00751,DB06290,72,DB01147$h
DB01209,DB00384,48,DB00271$h
DB00843,DB00411,48,DB01147$h
DB00502,DB01100,48,DB09061$t
DB00999,DB00572,72,DB09223$t
DB00690,DB00748,48,DB06261$h
DB06209,DB00775,5,DB01039$h
DB01600,DB01222,48,DB05015$t
DB00854,DB01618,48,DB12278$h
DB01137,DB00420,19,DB09342$t
DB00448,DB00224,74,DB09118$h
DB00321,DB00213,46,DB01023$h
DB04861,DB00328,36,DB00448$t
DB00310,DB01036,72,DB03128$t
DB01013,DB00843,48,DB06401$h
DB00623,DB00427,48,DB06813$h
DB00296,DB01254,72,DB00491$t
DB00898,DB09009,15,DB00245$h
DB00564,DB01015,3,DB00943$h
DB06616,DB01369,72,DB06152$t
DB00802,DB01325,48,DB01066$h
DB00292,DB01587,48,DB09279$h
DB11609,DB00606,48,DB00752$t
DB00335,DB09477,59,DB01339$t
DB00571,DB00880,48,DB09211$h
DB00346,DB00871,4,DB00497$h
DB00454,DB06212,48,DB09067$t
DB00195,DB00511,53,DB00292$h
DB00296,DB00421,48,DB00640$h
DB00178,DB01136,48,DB01614$h
DB00633,DB00540,36,DB01213$t
DB00647,DB00413,31,DB01189$t
DB01296,DB01026,46,DB09543$t
DB00297,DB00215,46,DB01583$t
DB09039,DB09291,72,DB01601$h
DB00263,DB08871,19,DB01263$h
DB06690,DB00476,48,DB00960$h
DB05381,DB00343,46,DB00933$t
DB00474,DB01587,48,DB08877$t
DB00395,DB00169,46,DB00440$t
DB00477,DB01214,59,DB06696$t
DB11575,DB00619,46,DB09323$h
DB08918,DB00946,48,DB09198$t
DB01567,DB00268,31,DB01410$t
DB01609,DB01551,74,DB09543$h
DB01199,DB00798,39,DB09297$h
DB01224,DB00889,19,DB01212$h
DB00614,DB00956,48,DB09488$t
DB04844,DB00408,48,DB00892$t
DB01320,DB00199,3,DB12278$h
DB01175,DB00243,19,DB08798$h
DB01236,DB00283,46,DB11348$h
DB06708,DB00270,19,DB01102$h
DB00216,DB01618,48,DB01600$h
DB06144,DB00494,48,DB01239$t
DB00633,DB00742,48,DB00765$t
DB00752,DB09274,10,DB00479$t
DB00297,DB01614,48,DB00680$t
DB01320,DB01130,74,DB00859$t
DB00864,DB08880,56,DB00364$h
DB09124,DB09075,69,DB00918$t
DB00312,DB00571,3,DB00165$h
DB13142,DB00399,74,DB06144$h
DB00567,DB01601,46,DB01205$t
DB00402,DB00458,48,DB00568$t
DB12532,DB13872,48,DB06696$t
DB00768,DB00443,48,DB00620$h
DB00091,DB00976,46,DB01208$t
DB00952,DB00998,48,DB09009$t
DB01104,DB00321,48,DB11633$h
DB00682,DB06209,5,DB09147$h
DB06697,DB00321,19,DB00959$h
DB00818,DB00588,48,DB00764$t
DB00986,DB01036,1,DB01325$t
DB00452,DB00814,71,DB00981$t
DB00699,DB00501,46,DB00589$t
DB00961,DB09118,48,DB01605$h
DB01074,DB01601,46,DB00843$t
DB00231,DB00818,48,DB01199$t
DB09280,DB00628,3,DB08992$h
DB01224,DB13025,48,DB00710$t
DB00252,DB08905,74,DB09063$h
DB09278,DB01097,10,DB04840$t
DB08994,DB00806,5,DB01595$t
DB00402,DB01075,48,DB06654$h
DB09282,DB01324,59,DB09414$h
DB01111,DB06696,56,DB00333$h
DB01065,DB01026,46,DB01245$h
DB00623,DB05246,48,DB00513$h
DB09042,DB01463,48,DB00417$h
DB13025,DB01142,48,DB00384$h
DB01351,DB01623,48,DB00256$t
DB08916,DB01400,72,DB00869$h
DB01283,DB04552,48,DB00255$h
DB00586,DB00487,26,DB11660$h
DB08873,DB12001,48,DB00620$h
DB01324,DB01340,59,DB00662$h
DB01030,DB00875,72,DB00410$t
DB00296,DB00584,48,DB00339$h
DB00492,DB01021,59,DB09048$t
DB00618,DB01147,69,DB13872$t
DB01229,DB08873,46,DB06690$h
DB00735,DB00620,48,DB01157$h
DB00497,DB00737,48,DB06412$h
DB08906,DB00487,48,DB06410$t
DB00343,DB00633,48,DB01081$t
DB13879,DB08880,72,DB11699$t
DB04861,DB00502,72,DB01001$h
DB00421,DB08957,4,DB06813$h
DB00454,DB05246,48,DB08873$t
DB00807,DB00771,48,DB01620$t
DB00333,DB00346,19,DB00736$t
DB00731,DB01026,46,DB00814$t
DB04552,DB00591,48,DB01236$h
DB00296,DB00661,46,DB00606$h
DB05541,DB09118,72,DB00293$t
DB01339,DB00997,39,DB00489$h
DB01576,DB09488,75,DB06595$h
DB00682,DB01250,5,DB00384$h
DB00359,DB01149,46,DB09235$t
DB00321,DB00366,15,DB09256$t
DB06154,DB04552,5,DB09288$h
DB00469,DB01021,69,DB01210$h
DB09166,DB00748,48,DB01147$h
DB00426,DB00976,46,DB01175$t
DB04786,DB01092,57,DB00130$t
DB00296,DB00373,48,DB00680$h
DB00657,DB00869,59,DB00378$t
DB01236,DB00960,48,DB06209$t
DB00682,DB00177,46,DB00945$t
DB06176,DB01211,72,DB00356$t
DB00633,DB08907,48,DB00247$t
DB01211,DB00543,19,DB01553$h
DB02709,DB05676,48,DB00520$t
DB01197,DB02709,48,DB00405$h
DB01380,DB06819,69,DB08864$h
DB08912,DB01595,74,DB13450$t
DB00997,DB00215,72,DB01191$t
DB01401,DB01208,26,DB00588$h
DB06209,DB09118,72,DB00916$t
DB00240,DB01199,48,DB00316$h
DB06201,DB00241,48,DB00321$h
DB00436,DB00215,54,DB08800$t
DB11575,DB00976,46,DB00882$h
DB01601,DB00446,3,DB09147$h
DB00647,DB00880,48,DB00457$t
DB01609,DB00836,74,DB00991$t
DB01118,DB01149,46,DB09041$t
DB00844,DB01587,48,DB06827$h
DB00479,DB01600,71,DB05351$h
DB09065,DB00318,69,DB09147$t
DB00425,DB01614,15,DB00966$h
DB11574,DB00227,46,DB11135$t
DB01232,DB08933,72,DB01583$t
DB01184,DB00264,46,DB01406$h
DB09297,DB00246,46,DB00519$t
DB00241,DB00625,48,DB01575$h
DB05351,DB00630,69,DB02701$t
DB01587,DB06738,48,DB02546$h
DB00321,DB09042,63,DB01321$t
DB08877,DB01167,72,DB00254$t
DB06684,DB00215,48,DB00596$h
DB01054,DB01149,46,DB01429$h
DB00653,DB01211,46,DB08958$h
DB00768,DB00779,26,DB00336$h
DB01615,DB06153,48,DB06694$t
DB06144,DB00254,46,DB00207$t
DB00860,DB09048,72,DB01275$h
DB00908,DB01081,48,DB08800$t
DB05294,DB00320,46,DB11793$h
DB00672,DB00745,46,DB00524$h
DB00216,DB11730,72,DB06799$t
DB01214,DB05676,36,DB00136$t
DB00970,DB01092,57,DB06441$t
DB04572,DB01601,46,DB00529$t
DB01018,DB00925,59,DB00876$t
DB01029,DB04552,48,DB09488$t
DB01015,DB00912,8,DB01161$h
DB01595,DB00254,46,DB11586$h
DB00191,DB00388,48,DB00875$t
DB00312,DB01162,59,DB01015$t
DB00690,DB06700,48,DB01326$h
DB00956,DB00285,72,DB00649$t
DB00631,DB00401,48,DB02638$t
DB01201,DB00554,3,DB01395$h
DB00635,DB01324,82,DB02513$h
DB01591,DB00708,48,DB00754$t
DB00542,DB06212,67,DB00962$h
DB00933,DB04871,46,DB00270$t
DB00370,DB08873,46,DB04844$t
DB01074,DB01149,46,DB01614$t
DB01275,DB00744,36,DB00779$h
DB00865,DB00619,46,DB01606$t
DB08916,DB01104,72,DB00287$t
DB00223,DB06819,69,DB08828$t
