Drug1_ID,Drug2_ID,Y,Neg samples
DB08828,DB01601,46,DB00854$h
DB00489,DB04896,72,DB11699$t
DB00876,DB00925,59,DB00803$t
DB08918,DB00575,84,DB00489$t
DB00346,DB00876,59,DB01022$t
DB05246,DB06414,46,DB00356$h
DB09342,DB01149,48,DB08930$h
DB01199,DB00497,48,DB00819$t
DB08916,DB01023,72,DB01216$h
DB01268,DB00877,46,DB09021$t
DB00850,DB09342,48,DB00514$h
DB00502,DB06819,69,DB09499$h
DB01021,DB01023,59,DB04786$h
DB01162,DB04743,59,DB00803$t
DB00445,DB08880,71,DB01587$t
DB00710,DB06696,23,DB09330$h
DB00876,DB06212,67,DB01122$h
DB01324,DB00572,72,DB09297$t
DB00843,DB00976,46,DB09018$h
DB00699,DB00476,46,DB09166$t
DB00768,DB00976,46,DB00889$h
DB00875,DB13872,48,DB01195$h
DB01214,DB00210,36,DB01601$t
DB06654,DB01211,46,DB00719$t
DB04844,DB04871,46,DB00392$t
DB00631,DB00270,48,DB00210$h
DB00608,DB00321,19,DB09018$h
DB01015,DB04896,8,DB09041$h
DB06212,DB01601,72,DB00606$t
DB01614,DB00575,48,DB11596$h
DB00210,DB01021,69,DB00351$t
DB00682,DB00775,5,DB01149$h
DB01601,DB00497,48,DB13025$t
DB00682,DB01331,5,DB12924$h
DB00655,DB05219,46,DB06212$h
DB12278,DB01433,48,DB00388$t
DB01320,DB00818,3,DB13873$h
DB01141,DB01023,48,DB00832$t
DB11793,DB00511,57,DB08931$t
DB01614,DB00489,59,DB00410$h
DB00780,DB06826,59,DB01205$h
DB00571,DB06414,46,DB01093$h
DB09039,DB01036,19,DB01301$h
DB08905,DB01211,72,DB00415$t
DB09477,DB00384,67,DB00250$t
DB00448,DB09330,72,DB01583$h
DB01320,DB06739,3,DB08877$h
DB00625,DB00470,15,DB13142$t
DB06201,DB09166,48,DB00869$t
DB00178,DB06826,59,DB00976$h
DB00682,DB00270,46,DB09069$t
DB05381,DB06414,46,DB13025$t
DB08877,DB00270,46,DB00630$h
DB08877,DB08873,72,DB00628$h
DB00831,DB01609,72,DB01606$h
DB00321,DB00395,48,DB09235$h
DB08918,DB13025,48,DB00947$t
DB01320,DB00270,72,DB00889$h
DB00613,DB08828,72,DB01607$t
DB00854,DB00625,48,DB04571$t
DB00571,DB09330,72,DB09278$h
DB00273,DB00427,48,DB11586$h
DB00768,DB00270,46,DB11596$t
DB00843,DB01036,69,DB01326$h
DB09241,DB01611,72,DB13025$t
DB01122,DB01019,48,DB06691$h
DB01351,DB00678,59,DB00916$t
DB00690,DB09118,72,DB00615$t
DB08873,DB09048,72,DB00819$h
DB00690,DB01595,48,DB00518$t
DB00981,DB00572,69,DB00201$t
DB01184,DB00710,19,DB00723$t
DB08880,DB01131,74,DB01205$h
DB00339,DB00203,46,DB00890$t
DB01081,DB00819,48,DB04865$h
DB13025,DB00470,15,DB00699$h
DB01233,DB01085,48,DB00889$t
DB00854,DB00323,48,DB04552$t
DB00571,DB00619,46,DB00953$t
DB01206,DB09118,46,DB01610$t
DB06212,DB08933,72,DB08916$t
DB01081,DB01615,48,DB09462$h
DB00318,DB01028,48,DB08828$h
DB00615,DB09041,72,DB00662$h
DB01195,DB00476,46,DB05294$t
DB00647,DB09048,72,DB00182$h
DB00831,DB01175,48,DB01406$t
DB00608,DB00215,46,DB04711$h
DB00201,DB01259,46,DB00514$t
DB01611,DB01058,74,DB08798$t
DB00339,DB02703,72,DB00876$h
DB00615,DB00682,3,DB04711$h
DB00850,DB01601,46,DB00814$t
DB00546,DB01026,46,DB00339$t
DB09292,DB00870,48,DB01208$t
DB06217,DB00502,46,DB01093$t
DB09543,DB00655,48,DB00628$h
DB06212,DB00745,72,DB01042$t
DB01233,DB01591,69,DB09048$t
DB01036,DB00956,48,DB00427$t
DB01219,DB01149,46,DB00613$t
DB01351,DB09118,48,DB00470$t
DB00554,DB04865,48,DB01023$h
DB00514,DB01259,46,DB00628$t
DB00384,DB00575,48,DB01369$t
DB01433,DB06144,48,DB09267$h
DB00402,DB09166,48,DB08800$h
DB09039,DB00529,19,DB06217$h
DB00336,DB09167,46,DB00843$t
DB00976,DB09330,72,DB01195$h
DB02709,DB09167,46,DB04911$h
DB00554,DB00744,48,DB00514$t
DB01041,DB01175,48,DB01366$h
DB01149,DB09118,72,DB01567$t
DB00889,DB00529,19,DB01325$t
DB08918,DB08957,84,DB06217$h
DB00571,DB00502,46,DB00814$t
DB00850,DB00619,46,DB01609$h
DB00850,DB00356,48,DB09488$t
DB08882,DB00890,74,DB01324$h
DB00554,DB00870,48,DB00080$t
DB00178,DB09215,48,DB00819$h
DB00876,DB08931,48,DB06819$h
DB01259,DB09118,72,DB12278$h
DB01609,DB00916,74,DB01028$h
DB00328,DB00744,48,DB00321$h
DB00476,DB01615,48,DB09167$h
DB00178,DB00554,48,DB00954$t
DB00270,DB09477,59,DB11363$h
DB00699,DB00976,48,DB00427$t
DB00690,DB00752,48,DB09130$t
DB01184,DB09039,46,DB08882$h
DB00956,DB09342,15,DB01022$t
DB00182,DB00875,60,DB06261$h
DB00925,DB00323,48,DB00273$t
DB01320,DB09166,72,DB01411$h
DB01219,DB00203,46,DB01259$t
DB01161,DB00625,48,DB00780$t
DB00678,DB09040,46,DB00502$t
DB01195,DB04871,46,DB00870$t
DB00854,DB00906,48,DB00388$t
DB00514,DB01233,48,DB01122$h
DB01162,DB00723,4,DB04876$h
DB00514,DB00875,48,DB08798$h
DB04844,DB01149,48,DB00395$t
DB05246,DB00476,48,DB01147$t
DB06282,DB00203,46,DB01147$t
DB00323,DB00876,48,DB06414$t
DB00682,DB00655,5,DB09018$h
DB00420,DB01026,46,DB06654$t
DB00318,DB01149,46,DB00273$t
DB00489,DB01214,48,DB00420$h
DB00843,DB00752,46,DB06261$h
DB00751,DB00420,46,DB00990$t
DB01320,DB00470,15,DB04871$h
DB00633,DB06144,48,DB04571$h
DB01195,DB09118,46,DB02703$t
DB01214,DB01149,72,DB00553$t
DB09330,DB06210,74,DB09221$t
DB00182,DB06282,75,DB01131$h
DB00203,DB01211,72,DB09041$t
DB00215,DB01236,19,DB00870$t
DB01463,DB00273,48,DB01161$t
DB00744,DB09211,69,DB08889$t
DB00489,DB00870,36,DB01206$h
DB00628,DB00395,48,DB00615$h
DB01325,DB01591,72,DB00736$h
DB00321,DB00768,48,DB09477$t
DB00869,DB09118,72,DB00323$t
DB00655,DB00215,46,DB05219$h
DB00201,DB01023,46,DB00619$h
DB00854,DB09235,48,DB01591$h
DB01041,DB00571,48,DB01615$h
DB01349,DB00976,46,DB09041$t
DB01351,DB00876,59,DB01036$h
DB00818,DB00575,48,DB04876$h
DB01199,DB01019,48,DB09211$t
DB06414,DB09048,72,DB01592$h
DB00384,DB00768,36,DB08930$t
DB01609,DB00745,74,DB00775$h
DB01339,DB00273,48,DB00925$t
DB00497,DB01161,48,DB01058$t
DB09297,DB00270,46,DB00655$t
DB01320,DB01058,74,DB01366$t
DB00615,DB00818,3,DB00080$h
DB00633,DB00470,15,DB00514$t
DB09241,DB06826,59,DB01366$t
DB00690,DB00818,48,DB06217$h
DB01233,DB09069,48,DB00392$h
DB00502,DB00427,48,DB01606$h
DB09342,DB08918,48,DB11636$t
DB01463,DB09342,48,DB00553$t
DB00655,DB06412,73,DB00818$t
DB01609,DB01349,74,DB01015$h
DB03128,DB01601,46,DB01195$t
DB00744,DB01600,48,DB00572$h
DB06781,DB01026,72,DB00459$t
DB00631,DB00384,48,DB00456$h
DB00244,DB00819,48,DB00889$h
DB04743,DB00976,46,DB00803$t
DB00608,DB02546,19,DB08877$t
DB01236,DB09543,48,DB09324$h
DB00321,DB00356,48,DB04876$h
DB00571,DB01023,48,DB00990$h
DB01592,DB00448,66,DB08943$h
DB09477,DB00814,48,DB01036$h
DB01028,DB09009,48,DB00723$h
DB00216,DB09167,46,DB00956$t
DB00736,DB00270,46,DB11636$t
DB08880,DB01191,74,DB01595$h
DB00806,DB09235,59,DB00620$h
DB00608,DB01149,46,DB00947$t
DB01325,DB01036,72,DB01607$t
DB00384,DB00244,36,DB01147$t
DB00876,DB00768,48,DB00806$t
DB08918,DB01149,72,DB05219$h
DB00489,DB01026,19,DB01122$h
DB00818,DB09167,46,DB04339$t
DB00745,DB01026,46,DB09499$t
DB00690,DB01081,48,DB09462$t
DB00699,DB00818,48,DB00606$h
DB06739,DB00487,26,DB00572$t
DB00850,DB09048,72,DB09342$h
DB01614,DB09009,48,DB00615$t
DB00843,DB00571,53,DB00665$h
DB00655,DB08882,74,DB00215$h
DB00850,DB00752,46,DB00529$t
DB02546,DB08882,69,DB01614$t
DB00744,DB01208,26,DB11793$t
DB00807,DB13872,48,DB09267$h
DB01233,DB00875,48,DB00178$t
DB00502,DB00752,46,DB00606$h
DB01609,DB09039,74,DB00493$h
DB00647,DB00356,48,DB08882$h
DB09143,DB00619,72,DB00751$h
DB00445,DB00511,57,DB01349$t
DB01023,DB01324,59,DB01329$h
DB08873,DB11586,74,DB06261$h
DB00906,DB02703,72,DB00546$t
DB08880,DB00575,74,DB09021$h
DB11574,DB02703,72,DB00947$t
DB09292,DB04552,48,DB06282$h
DB00296,DB00976,46,DB06691$t
DB00818,DB00178,48,DB00615$h
DB04552,DB08880,48,DB00818$t
DB00470,DB01364,84,DB01211$t
DB09555,DB09167,46,DB01607$t
DB00752,DB04844,48,DB09396$h
DB01199,DB00318,48,DB00328$t
DB06210,DB00215,46,DB06410$t
DB00402,DB13872,48,DB09292$h
DB08880,DB04871,74,DB01206$t
DB00850,DB00476,46,DB00889$t
DB00402,DB00323,48,DB00680$h
DB00752,DB00956,48,DB00890$t
DB06201,DB00402,48,DB00293$t
DB00210,DB02709,48,DB00818$h
DB00615,DB00620,3,DB01610$h
DB00628,DB00807,48,DB00351$t
DB09235,DB09477,59,DB00487$t
DB09167,DB08873,72,DB01583$t
DB01214,DB08918,72,DB00250$h
DB06201,DB13872,48,DB01324$t
DB01021,DB00273,82,DB01199$h
DB01021,DB01339,72,DB00402$h
DB03128,DB04871,46,DB00954$h
DB09041,DB09235,48,DB00888$h
DB00699,DB01085,48,DB04339$t
DB00575,DB09330,72,DB00321$t
DB09009,DB01320,48,DB04876$t
DB02709,DB09543,48,DB11560$h
DB01609,DB00318,74,DB09462$h
DB00554,DB01026,46,DB00267$t
DB00925,DB01021,59,DB01233$t
DB01433,DB00819,48,DB00080$t
DB01433,DB00606,48,DB00744$h
DB00655,DB00619,46,DB00719$t
DB00554,DB00675,46,DB04871$h
DB00690,DB09166,48,DB00947$h
DB05294,DB09118,72,DB00627$t
DB00806,DB08931,59,DB01000$h
DB00613,DB01015,72,DB01583$h
DB00615,DB09040,72,DB12924$h
DB00497,DB01463,48,DB00432$t
DB00682,DB01026,72,DB00831$t
DB01175,DB00710,19,DB09499$t
DB01233,DB01175,48,DB00719$t
DB08877,DB09048,72,DB01320$t
DB00420,DB06414,46,DB01208$t
DB00628,DB00296,48,DB09067$h
DB00318,DB01324,48,DB04865$t
DB00250,DB00752,46,DB03756$t
DB08918,DB00608,46,DB06696$t
DB00339,DB01149,46,DB01609$h
DB01463,DB00575,48,DB01280$t
DB00420,DB01161,48,DB00718$t
DB05246,DB00745,46,DB00752$t
DB04896,DB13025,48,DB09324$h
DB01214,DB00328,36,DB00351$h
DB00420,DB01299,72,DB08943$h
DB08880,DB00518,74,DB00877$h
DB00850,DB09039,46,DB00608$h
DB00420,DB09167,46,DB00518$t
DB01320,DB00916,74,DB05294$h
DB00448,DB08933,72,DB01175$t
DB08905,DB00655,72,DB04876$h
DB04844,DB05294,32,DB01206$h
DB01214,DB04896,72,DB00445$h
DB01028,DB00215,46,DB01326$h
DB01463,DB01567,48,DB09241$t
DB00356,DB09330,72,DB00751$t
DB01595,DB04896,48,DB00665$h
DB00615,DB00647,3,DB09018$h
DB00814,DB00620,48,DB03756$h
DB00608,DB01208,26,DB01406$t
DB00843,DB02703,72,DB09278$t
DB09143,DB00511,57,DB08889$t
DB09241,DB00869,59,DB00304$h
DB00323,DB00571,48,DB08802$t
DB00346,DB04876,72,DB00432$t
DB00690,DB00647,48,DB01085$t
DB01161,DB04844,48,DB04339$h
DB00554,DB09167,46,DB09015$t
DB01028,DB00619,46,DB00814$t
DB09039,DB09167,72,DB01085$h
DB00215,DB00818,19,DB09330$t
DB00318,DB01351,48,DB01021$h
DB01058,DB00270,46,DB09338$t
DB00351,DB00682,69,DB00388$h
DB00323,DB01214,48,DB00613$t
DB00854,DB01433,48,DB00711$t
DB00633,DB09342,48,DB09124$t
DB01607,DB00445,74,DB00571$h
DB00956,DB01026,72,DB00850$h
DB00807,DB00906,48,DB00339$h
DB01320,DB00736,3,DB00723$h
DB00356,DB01026,46,DB00699$t
DB00620,DB00981,48,DB11574$t
DB00497,DB00606,48,DB11596$t
DB00553,DB08873,46,DB00606$t
DB01199,DB01339,48,DB09125$t
DB00216,DB00608,46,DB00459$h
DB00723,DB09241,70,DB00216$t
DB00956,DB00203,72,DB01046$h
DB09166,DB00323,48,DB04552$t
DB06739,DB00273,46,DB06155$h
DB00969,DB00678,46,DB06217$t
DB13450,DB06696,39,DB00182$h
DB01236,DB02703,72,DB01463$h
DB00831,DB01219,48,DB00402$t
DB00953,DB00850,48,DB08933$t
DB00470,DB08873,72,DB04896$h
DB00633,DB13872,48,DB00806$h
DB00518,DB08933,72,DB01208$t
DB01615,DB00489,59,DB09499$h
DB01463,DB09166,48,DB00976$t
DB01320,DB08918,3,DB00832$h
DB00780,DB01614,48,DB00493$t
DB00854,DB00273,48,DB01600$h
DB01141,DB00270,48,DB00680$h
DB00250,DB00215,46,DB00647$t
DB00216,DB01614,48,DB01324$h
DB01041,DB01214,48,DB08957$h
DB00925,DB09048,72,DB04711$t
DB01028,DB01567,48,DB00976$h
DB06201,DB05246,48,DB00456$h
DB01149,DB00497,48,DB13872$h
DB00402,DB00215,48,DB01058$t
DB00448,DB06414,46,DB01103$t
DB01320,DB00502,3,DB00518$h
DB09342,DB00470,15,DB00270$h
DB01184,DB01259,19,DB00619$h
DB00745,DB01601,46,DB01600$t
DB01028,DB09118,72,DB01438$h
DB00336,DB00502,46,DB00613$t
DB01161,DB09342,48,DB04711$t
DB09330,DB00511,57,DB09067$t
DB01614,DB00608,72,DB09069$t
DB01175,DB09118,72,DB09021$h
DB08828,DB09167,46,DB01183$h
DB00655,DB01199,48,DB01058$t
DB00843,DB00678,46,DB08957$h
DB00613,DB09396,72,DB01191$h
DB01149,DB01081,63,DB01219$t
DB00216,DB09118,72,DB01216$t
DB00752,DB01463,48,DB01611$t
DB00807,DB00625,48,DB01592$h
DB00346,DB00633,4,DB00970$h
DB00346,DB06152,4,DB00630$h
DB00818,DB01149,46,DB13142$h
DB00875,DB01351,48,DB06410$t
DB00250,DB00619,46,DB00236$t
DB00768,DB09215,48,DB08877$h
DB00682,DB00321,5,DB08882$h
DB00998,DB01615,48,DB00575$h
DB08880,DB00998,74,DB00606$t
DB01028,DB09048,72,DB00577$h
DB04743,DB00751,52,DB00236$h
DB01349,DB08873,46,DB06152$h
DB00906,DB04844,48,DB06193$h
DB01183,DB09048,72,DB01141$h
DB01199,DB00184,48,DB08798$h
DB09292,DB02709,48,DB09297$t
DB00655,DB01021,82,DB00184$h
DB06210,DB01609,72,DB09488$h
DB00877,DB09330,72,DB00489$h
DB00346,DB08882,72,DB01081$t
DB01161,DB08918,48,DB03756$h
DB00780,DB08931,59,DB09166$t
DB00831,DB00633,48,DB00711$h
DB02709,DB01046,69,DB00430$t
DB00321,DB00388,83,DB01606$t
DB00608,DB06739,48,DB11636$t
DB00244,DB06739,56,DB04571$h
DB00613,DB00675,72,DB00577$h
DB00296,DB09342,48,DB05246$h
DB00420,DB00736,46,DB00346$t
DB01606,DB00445,74,DB04911$h
DB06654,DB09048,72,DB04844$h
DB01199,DB00445,39,DB00356$t
DB06696,DB00768,71,DB00456$h
DB01085,DB08933,72,DB01149$t
DB08828,DB06414,46,DB01324$h
DB00916,DB00625,46,DB00613$h
DB13872,DB04896,48,DB01433$t
DB00318,DB00633,48,DB01411$h
DB00617,DB06414,46,DB09069$h
DB08873,DB08882,74,DB00803$h
DB01614,DB13025,48,DB00617$h
DB00619,DB00976,72,DB06412$t
DB08905,DB01149,72,DB01199$h
DB01175,DB00625,46,DB09462$h
DB01161,DB00470,15,DB13450$h
DB08828,DB00203,46,DB00744$t
DB04743,DB00630,48,DB06696$t
DB01592,DB08930,74,DB00841$h
DB00969,DB01149,72,DB01162$h
DB00854,DB01236,48,DB00378$t
DB01184,DB01195,19,DB01042$t
DB00615,DB00553,3,DB04911$h
DB00768,DB06282,48,DB01369$h
DB00768,DB01324,69,DB01611$h
DB00470,DB06414,72,DB00780$t
DB00633,DB00768,48,DB00575$t
DB00850,DB01161,48,DB00493$h
DB06201,DB01615,48,DB02709$t
DB00875,DB00356,48,DB05219$t
DB01351,DB00178,59,DB09210$h
DB01615,DB00323,48,DB00682$h
DB00751,DB00502,46,DB01406$t
DB00869,DB06414,46,DB00459$h
DB01320,DB08873,74,DB00617$h
DB06739,DB01021,69,DB06212$h
DB00831,DB13872,48,DB11793$h
DB01463,DB01614,48,DB00613$h
DB00215,DB01175,48,DB01614$t
DB00571,DB04896,72,DB01614$h
DB00780,DB00476,29,DB00970$t
DB00328,DB08880,48,DB06696$h
DB00682,DB06412,5,DB01259$h
DB00575,DB00215,46,DB01216$t
DB01021,DB01175,54,DB01122$h
DB06201,DB06282,48,DB09267$h
DB00625,DB01219,48,DB01046$h
DB09039,DB01149,72,DB01301$h
DB01103,DB01026,46,DB00293$t
DB00628,DB00321,48,DB06201$t
DB00571,DB04552,36,DB00178$t
DB01015,DB01208,8,DB00321$t
DB01320,DB00947,3,DB00723$h
DB09166,DB13872,48,DB08802$t
DB08931,DB08880,72,DB02701$t
DB00633,DB13025,48,DB06193$t
DB01015,DB09241,8,DB09488$h
DB01058,DB00203,46,DB04871$h
DB01208,DB13142,66,DB00876$t
DB06781,DB01211,72,DB00807$h
DB01161,DB01615,48,DB09156$t
DB00854,DB01028,48,DB01411$h
DB00571,DB06739,36,DB00215$h
DB11586,DB01211,69,DB00456$t
DB00818,DB01587,48,DB00665$t
DB00850,DB09330,72,DB01587$t
DB01268,DB00619,46,DB01042$t
DB00875,DB01026,19,DB01331$t
DB00296,DB00420,46,DB00323$h
DB09009,DB04876,69,DB01433$h
DB00647,DB09125,48,DB09221$h
DB04743,DB00806,52,DB09292$t
DB01351,DB00906,48,DB01122$h
DB00318,DB01236,48,DB00572$t
DB00470,DB00678,72,DB01021$h
DB00615,DB06781,74,DB08983$h
DB00854,DB00633,48,DB02701$h
DB00850,DB00420,46,DB00843$t
DB01131,DB00201,46,DB01208$t
DB00448,DB00710,69,DB04896$h
DB01609,DB01175,74,DB09039$h
DB01609,DB00201,74,DB06654$h
DB00628,DB01433,48,DB08871$t
DB08931,DB09048,72,DB09124$t
DB00956,DB00270,72,DB00318$t
DB01587,DB01614,48,DB01259$h
DB00502,DB00633,48,DB06696$h
DB01303,DB00215,46,DB01199$t
DB01320,DB01601,74,DB01406$h
DB00216,DB06414,46,DB00529$t
DB01433,DB13025,48,DB01122$h
DB00575,DB00489,24,DB00267$t
DB00889,DB00321,19,DB01058$t
DB00869,DB01015,46,DB00915$t
DB08905,DB06412,73,DB01103$h
DB01587,DB00625,48,DB01607$h
DB00875,DB01320,48,DB09147$h
DB00216,DB00831,48,DB01463$h
DB00321,DB11586,72,DB00459$h
DB01601,DB01233,19,DB08983$t
DB00420,DB05219,46,DB09241$h
DB11574,DB01149,46,DB09297$t
DB01600,DB01324,69,DB09041$t
DB00514,DB06144,48,DB08877$t
DB00870,DB01325,69,DB01214$h
DB08916,DB00201,72,DB09118$t
DB00270,DB00606,59,DB09039$h
DB00752,DB00953,48,DB01015$h
DB00818,DB06414,46,DB01147$t
DB01015,DB00244,8,DB09067$h
DB06155,DB00976,46,DB01349$t
DB01320,DB00969,3,DB00441$h
DB08916,DB11363,72,DB01581$t
DB08916,DB06212,72,DB09041$h
DB01149,DB01614,48,DB00841$t
DB00318,DB13872,48,DB02701$h
DB00244,DB04865,48,DB09018$t
DB09039,DB08933,72,DB00640$h
DB00807,DB01615,48,DB01023$h
DB08880,DB09118,74,DB00410$h
DB00511,DB13142,81,DB11363$t
DB00210,DB00744,48,DB13872$h
DB09143,DB00203,72,DB06654$h
DB00678,DB09048,72,DB00293$h
DB00250,DB01149,46,DB01214$t
DB00346,DB08933,72,DB06654$t
DB00216,DB00182,72,DB00518$h
DB00655,DB00184,46,DB00321$t
DB13025,DB00625,48,DB01042$h
DB01325,DB09477,59,DB00356$t
DB01609,DB01023,74,DB04743$h
DB11574,DB01601,46,DB13872$t
DB06201,DB09342,48,DB00891$h
DB09039,DB00215,72,DB00511$t
DB01433,DB09342,48,DB00631$t
DB11348,DB09267,74,DB01081$h
DB00850,DB00768,48,DB01259$t
DB00780,DB00497,48,DB00690$t
DB06781,DB00487,48,DB01329$h
DB00889,DB00502,19,DB00456$h
DB04743,DB09211,52,DB00891$t
DB00876,DB00744,48,DB00203$h
DB00476,DB08918,48,DB00514$t
DB00575,DB00502,46,DB01022$t
DB00215,DB00647,63,DB00356$t
DB01041,DB09118,15,DB12924$h
DB01236,DB09330,72,DB00178$h
DB01351,DB00489,59,DB00854$t
DB01463,DB09009,48,DB00518$h
DB01595,DB00323,48,DB01149$h
DB13142,DB00841,69,DB00493$t
DB00850,DB00633,48,DB00441$h
DB01320,DB01211,76,DB00514$t
DB09330,DB00998,74,DB00392$t
DB00502,DB00628,48,DB08798$t
DB01600,DB08905,48,DB08943$h
DB00981,DB01019,48,DB00888$t
DB01191,DB00476,46,DB06414$t
DB01611,DB00250,48,DB00553$h
DB00608,DB00625,46,DB01567$t
DB00619,DB05219,46,DB04844$h
DB01028,DB04871,46,DB06739$h
DB00203,DB08882,72,DB08828$h
DB06144,DB09166,48,DB01611$h
DB01236,DB00244,48,DB00489$t
DB00615,DB00890,74,DB01036$t
DB00336,DB00420,46,DB06193$t
DB01433,DB01463,48,DB08905$t
DB01233,DB01339,69,DB00876$h
DB00615,DB06144,3,DB05246$t
DB01349,DB02703,72,DB08798$h
DB06201,DB00831,48,DB00080$t
DB00336,DB00215,46,DB11596$t
DB00875,DB01614,48,DB00832$h
DB00318,DB01615,48,DB01326$h
DB00182,DB13025,60,DB06282$h
DB06696,DB00814,71,DB00658$h
DB00216,DB05219,46,DB01366$t
DB08880,DB00296,74,DB09015$h
DB01324,DB12278,72,DB00751$h
DB01085,DB01149,46,DB00427$h
DB01339,DB12278,48,DB01093$h
DB00351,DB08882,69,DB01406$t
DB00690,DB09330,72,DB08943$h
DB00203,DB09235,9,DB06155$h
DB01236,DB01433,48,DB09278$t
DB00502,DB06414,46,DB00969$t
DB00969,DB02703,72,DB01214$h
DB04896,DB00502,48,DB01191$t
DB13025,DB05246,48,DB01438$h
DB00956,DB06144,15,DB00410$h
DB00215,DB00889,63,DB12278$t
DB01199,DB12278,48,DB11793$t
DB00210,DB01609,48,DB01058$h
DB00328,DB00625,46,DB01438$t
DB00619,DB00476,46,DB01351$t
DB00487,DB13142,66,DB11106$t
DB09241,DB00178,59,DB01175$h
DB00575,DB01214,48,DB06210$h
DB00818,DB09118,72,DB01214$t
DB01463,DB05246,48,DB00518$t
DB08916,DB00321,72,DB00768$t
DB11574,DB01026,46,DB00392$h
DB01015,DB00203,46,DB00906$t
DB01041,DB08933,72,DB11699$h
DB00843,DB09167,46,DB00675$t
DB00420,DB00250,72,DB00203$t
DB00615,DB00619,74,DB06781$h
DB00699,DB01406,48,DB08877$t
DB00682,DB00304,11,DB01301$h
DB01351,DB01615,48,DB08943$h
DB02709,DB00806,52,DB01339$t
DB01028,DB00575,48,DB01021$h
DB01587,DB00273,48,DB13873$t
DB01214,DB09215,36,DB01205$h
DB00215,DB01026,72,DB01211$t
DB06212,DB00203,72,DB12924$h
DB00682,DB04743,5,DB01411$h
DB01609,DB01058,74,DB00529$h
DB00489,DB02546,19,DB00876$t
DB00682,DB01149,46,DB08916$t
DB09292,DB00270,48,DB08798$h
DB04896,DB00875,48,DB11699$t
DB00752,DB01149,48,DB01208$h
DB00184,DB01149,46,DB09125$h
DB00273,DB00768,48,DB01259$t
DB09166,DB06414,46,DB08873$h
DB00723,DB00841,48,DB09499$t
DB00633,DB00678,48,DB00630$h
DB00384,DB01214,48,DB03128$t
DB00818,DB01567,48,DB01085$h
DB09039,DB00619,72,DB01339$t
DB00384,DB00870,36,DB00497$h
DB00244,DB00328,56,DB00410$h
DB00615,DB09143,74,DB09185$h
DB00201,DB01015,46,DB00395$t
DB00806,DB00575,59,DB00807$t
DB00470,DB00736,46,DB00751$h
DB00184,DB01601,46,DB01058$t
DB08880,DB04865,48,DB00321$h
DB00682,DB00619,5,DB08877$h
DB00184,DB00420,46,DB00080$t
DB00655,DB01122,48,DB00889$h
DB00850,DB01175,48,DB11636$t
DB00402,DB00854,48,DB01147$h
DB01601,DB05246,3,DB00571$h
DB00356,DB00906,48,DB00215$t
DB00854,DB09125,48,DB04871$h
DB01609,DB01149,74,DB13872$h
DB01615,DB01214,59,DB01339$h
DB00619,DB09048,72,DB08911$h
DB04844,DB01036,19,DB08800$h
DB00420,DB08873,46,DB08800$t
DB08828,DB00270,46,DB01369$h
DB01041,DB00201,46,DB01147$h
DB01320,DB00184,3,DB00518$h
DB00752,DB01615,48,DB00448$h
DB01615,DB00470,15,DB09124$h
DB01021,DB09235,59,DB08916$t
DB06201,DB06144,48,DB00470$t
DB00875,DB01219,48,DB09477$t
DB06201,DB00356,48,DB05246$h
DB01351,DB01028,48,DB13025$h
DB06654,DB09330,72,DB09278$t
DB02709,DB00655,48,DB06696$h
DB00889,DB01015,19,DB00430$h
DB01211,DB01233,19,DB00388$h
DB00678,DB09477,48,DB00432$t
DB00699,DB00752,46,DB01161$h
DB00321,DB09118,72,DB06819$h
DB09166,DB00745,46,DB00351$t
DB00675,DB00270,46,DB01600$t
DB01162,DB01364,4,DB00768$t
DB01015,DB00270,46,DB08905$t
DB00215,DB01268,19,DB06691$h
DB01587,DB04896,48,DB00571$t
DB00502,DB01433,48,DB08873$t
DB00818,DB00876,48,DB01411$h
DB00969,DB00619,46,DB00476$h
DB00553,DB02703,72,DB11586$h
DB00502,DB00318,69,DB00658$t
DB01351,DB00625,48,DB01326$h
DB00916,DB06414,46,DB00647$t
DB01433,DB00427,48,DB01021$h
DB00201,DB00678,46,DB00432$t
DB00682,DB02703,72,DB00890$h
DB08798,DB06414,46,DB00956$t
DB00178,DB00571,48,DB11106$t
DB06696,DB00554,71,DB00665$t
DB00619,DB00511,57,DB01601$t
DB01236,DB00476,29,DB00850$t
DB00328,DB06414,46,DB00487$t
DB00628,DB00476,48,DB01184$h
DB06739,DB09048,72,DB04339$h
DB00502,DB00420,19,DB01085$h
DB09342,DB00356,48,DB00554$h
DB09143,DB01601,72,DB09235$h
DB00925,DB00270,46,DB00493$t
DB00744,DB01211,46,DB09462$h
DB01609,DB00250,74,DB05294$h
DB00448,DB00976,46,DB00969$t
DB09215,DB06826,69,DB01204$h
DB01184,DB00529,19,DB00270$t
DB00571,DB01026,46,DB01046$h
DB01595,DB00203,46,DB00250$t
DB00514,DB00502,46,DB09267$t
DB01236,DB00273,48,DB00680$h
DB01320,DB04896,48,DB05246$t
DB01219,DB00470,15,DB00718$t
DB00875,DB00647,48,DB00388$t
DB00818,DB00321,48,DB00392$t
DB01081,DB01161,48,DB09040$h
DB01609,DB00678,74,DB11106$h
DB08930,DB06210,72,DB09211$h
DB00889,DB09167,46,DB01591$t
DB00875,DB01587,48,DB00445$h
DB00613,DB00682,72,DB00388$h
DB01463,DB13025,48,DB06739$h
