Drug1_ID,Drug2_ID,Y,Neg samples
DB00409,DB09097,69,DB09570$h
DB08881,DB04835,74,DB01296$h
DB00212,DB00774,59,DB01319$t
DB01100,DB00715,72,DB00363$t
DB09220,DB00797,59,DB00585$h
DB00334,DB08872,48,DB00550$h
DB00872,DB01114,72,DB00717$h
DB00946,DB01685,46,DB00720$t
DB01113,DB08941,48,DB01415$h
DB00921,DB01239,15,DB00333$h
DB01129,DB09198,46,DB06777$t
DB01014,DB01032,72,DB09345$h
DB08901,DB00254,46,DB01150$h
DB06203,DB01626,8,DB00564$h
DB01201,DB00864,74,DB00202$h
DB00910,DB00246,46,DB00845$t
DB00695,DB00222,69,DB01215$t
DB01238,DB01012,72,DB09277$t
DB01577,DB01377,71,DB01112$h
DB00980,DB00486,15,DB00181$t
DB00677,DB01297,53,DB01353$t
DB08865,DB00285,19,DB00872$h
DB06403,DB00622,46,DB01181$t
DB01157,DB09216,48,DB00837$h
DB08895,DB00582,72,DB01169$t
DB00612,DB00903,48,DB00449$h
DB00938,DB01263,46,DB09093$t
DB06708,DB00370,19,DB06288$h
DB01395,DB00491,69,DB00924$t
DB06701,DB00540,48,DB00419$t
DB01098,DB06228,72,DB12070$t
DB00391,DB00940,1,DB03793$t
DB08797,DB00232,69,DB00637$h
DB01090,DB04846,59,DB00903$h
DB01119,DB09220,59,DB00370$t
DB01045,DB00238,74,DB01089$h
DB00924,DB01017,15,DB00973$h
DB00231,DB08816,46,DB09218$h
DB01045,DB01013,74,DB00714$h
DB00277,DB00468,72,DB01010$t
DB01250,DB00770,69,DB06715$t
DB00589,DB00829,48,DB00352$t
DB00687,DB00685,48,DB00623$h
DB09295,DB09288,48,DB00237$h
DB00706,DB00679,72,DB00734$t
DB00977,DB00227,46,DB12483$t
DB00892,DB01142,48,DB00130$h
DB00344,DB00593,48,DB01328$t
DB08971,DB06717,72,DB01598$h
DB06480,DB00564,72,DB08864$h
DB01171,DB11362,59,DB00453$h
DB00881,DB01136,48,DB01628$h
DB13595,DB01260,2,DB01328$h
DB00648,DB08912,74,DB08868$h
DB01174,DB04846,3,DB00153$h
DB00897,DB00334,48,DB01590$h
DB08991,DB01708,48,DB01327$t
DB00526,DB09291,72,DB00686$t
DB01229,DB06176,48,DB00146$t
DB06203,DB00349,46,DB01024$t
DB00418,DB06694,3,DB01037$h
DB01091,DB01427,48,DB00772$h
DB00921,DB09291,46,DB05039$t
DB00525,DB04841,48,DB00530$t
DB00169,DB00196,46,DB06730$h
DB00326,DB01077,74,DB11256$t
DB00842,DB01242,48,DB00231$t
DB06207,DB01074,59,DB03796$t
DB00933,DB01437,48,DB00526$t
DB00937,DB01246,75,DB00783$h
DB00559,DB00654,59,DB01119$t
DB00524,DB00332,72,DB01578$h
DB00730,DB00238,46,DB06716$h
DB01623,DB00697,48,DB00450$t
DB08906,DB00263,46,DB00543$h
DB01116,DB00264,59,DB00910$h
DB00234,DB00199,46,DB00598$h
DB00540,DB01156,46,DB01069$t
DB00960,DB08822,48,DB01283$t
DB04948,DB06292,48,DB01069$t
DB00187,DB01340,48,DB08991$h
DB01367,DB00287,59,DB01245$h
DB00472,DB00696,48,DB11093$t
DB00952,DB01626,46,DB01239$t
DB00755,DB04920,48,DB00153$t
DB08881,DB09082,74,DB00801$h
DB00292,DB01106,48,DB00385$t
DB00727,DB00964,48,DB06800$h
DB06695,DB00770,5,DB11581$h
DB06690,DB01544,48,DB00611$t
DB00813,DB00904,63,DB00337$h
DB00425,DB00338,46,DB09212$t
DB00598,DB01612,48,DB00582$h
DB01340,DB01348,59,DB00728$t
DB00498,DB01602,5,DB01075$h
DB00206,DB00950,48,DB08897$t
DB08984,DB00880,69,DB00363$t
DB01143,DB09112,48,DB06016$t
DB01114,DB09074,46,DB01604$t
DB06176,DB05812,46,DB00449$h
DB04835,DB00673,72,DB01390$h
DB01218,DB00320,72,DB00368$t
DB00589,DB01319,46,DB00987$t
DB04920,DB01118,46,DB02187$h
DB00490,DB01068,48,DB00199$h
DB00559,DB06287,74,DB01603$t
DB06737,DB09063,72,DB01155$t
DB09078,DB00363,19,DB01577$h
DB01356,DB00796,72,DB01656$t
DB00726,DB05812,72,DB00399$t
DB00469,DB09138,48,DB00867$t
DB00564,DB00603,69,DB06711$h
DB00661,DB01097,46,DB00896$t
DB00700,DB00179,36,DB00324$h
DB01071,DB01037,1,DB01613$h
DB06772,DB09074,48,DB06636$t
DB00370,DB05271,31,DB00798$t
DB09038,DB11079,8,DB01096$h
DB00863,DB01264,72,DB00240$t
DB01030,DB00921,72,DB08922$h
DB00268,DB00343,46,DB04898$t
DB01253,DB00679,48,DB09091$t
DB08991,DB00999,69,DB00162$t
DB00292,DB01621,48,DB00504$t
DB00187,DB01235,29,DB02513$h
DB00401,DB00208,46,DB06292$t
DB06154,DB01088,5,DB00931$h
DB00588,DB08872,48,DB00006$h
DB01143,DB00477,48,DB00845$t
DB01201,DB09216,74,DB00468$h
DB06287,DB01252,69,DB00340$h
DB00474,DB00922,59,DB08827$t
DB00292,DB00750,48,DB01104$h
DB06288,DB01068,48,DB00741$t
DB00421,DB00449,4,DB01087$h
DB00222,DB00817,8,DB00905$h
DB00979,DB00219,48,DB00556$t
DB13783,DB01133,48,DB09282$t
DB06690,DB01239,48,DB09291$t
DB00243,DB08901,72,DB00301$t
DB01045,DB00755,3,DB00239$h
DB01242,DB01275,48,DB00852$t
DB06216,DB01623,19,DB06766$t
DB00363,DB00796,48,DB01030$h
DB00186,DB00813,48,DB00389$t
DB08815,DB01264,72,DB00585$t
DB01377,DB06589,74,DB06663$h
DB00238,DB00297,3,DB00810$h
DB00873,DB06710,73,DB11828$t
DB08816,DB08820,72,DB01234$t
DB06736,DB13167,48,DB11817$h
DB06204,DB00742,48,DB00634$t
DB00243,DB13874,72,DB00599$h
DB01623,DB00950,48,DB00746$t
DB01182,DB00983,19,DB06480$t
DB00663,DB01155,48,DB05266$h
DB00521,DB00796,48,DB00873$t
DB01072,DB09198,46,DB00872$h
DB08984,DB02187,48,DB06827$h
DB00961,DB01151,48,DB00910$t
DB00391,DB00599,48,DB00523$h
DB00656,DB01086,48,DB00545$t
DB00722,DB00531,48,DB00482$h
DB00582,DB01101,46,DB01086$t
DB06700,DB00708,63,DB00765$h
DB09270,DB00334,72,DB00599$h
DB00266,DB00795,5,DB00401$h
DB00238,DB00980,3,DB00776$h
DB01045,DB00962,74,DB00302$h
DB00563,DB01032,72,DB00547$t
DB01247,DB00206,48,DB00598$t
DB06288,DB00934,48,DB00688$h
DB00261,DB01403,19,DB00179$h
DB05039,DB00196,46,DB09268$t
DB00960,DB01235,29,DB00278$h
DB01589,DB00555,48,DB00808$h
DB01384,DB12332,46,DB09093$t
DB00277,DB09065,72,DB09323$t
DB06636,DB00091,46,DB00601$h
DB11148,DB00494,48,DB06267$t
DB06770,DB00484,15,DB00962$t
DB00798,DB00300,72,DB09119$t
DB00798,DB07615,71,DB09017$h
DB00297,DB04842,48,DB08913$t
DB00170,DB06290,46,DB00563$t
DB01400,DB01337,69,DB04861$h
DB09068,DB12332,46,DB00920$t
DB01396,DB00224,46,DB09072$t
DB01097,DB09212,48,DB01178$h
DB00418,DB09224,48,DB01378$t
DB08860,DB00472,72,DB00905$t
DB01626,DB00924,63,DB08954$t
DB00263,DB00949,19,DB01207$h
DB01100,DB00705,72,DB00550$t
DB00338,DB01118,46,DB01088$t
DB06695,DB00495,74,DB00904$t
DB08932,DB09119,46,DB00966$t
DB06480,DB00199,72,DB06697$h
DB00232,DB01338,72,DB01319$t
DB01421,DB06736,71,DB00897$h
DB01006,DB01167,46,DB01101$t
DB01577,DB00208,46,DB00517$t
DB00324,DB09220,48,DB01139$t
DB01157,DB09227,48,DB09146$t
DB00589,DB08865,46,DB11239$t
DB00564,DB00899,48,DB01590$h
DB00779,DB01396,57,DB01452$t
DB00983,DB00310,82,DB00186$h
DB00531,DB00661,46,DB01429$t
DB00310,DB08907,48,DB00035$h
DB00922,DB09112,48,DB00992$t
DB00315,DB01239,48,DB00787$h
DB01098,DB00283,46,DB11239$t
DB00408,DB00801,48,DB04840$h
DB00253,DB00232,82,DB00353$t
DB01247,DB01020,48,DB00653$t
DB11581,DB00320,46,DB00369$h
DB00312,DB01435,3,DB00955$h
DB06690,DB00486,15,DB00742$t
DB01174,DB00796,3,DB09091$h
DB00946,DB01289,5,DB00219$t
DB00468,DB00104,19,DB00544$h
DB01128,DB00220,46,DB00900$t
DB00788,DB04951,48,DB08801$t
DB00343,DB00584,46,DB11342$h
DB00253,DB00772,48,DB00804$h
DB06209,DB01296,52,DB01365$t
DB00333,DB00599,48,DB01229$h
DB06480,DB00305,72,DB00484$h
DB00793,DB00900,66,DB00165$t
DB01365,DB00568,75,DB00291$h
DB00433,DB00857,46,DB00594$t
DB01002,DB09128,48,DB08932$t
DB06292,DB00679,46,DB09516$t
DB01193,DB00461,36,DB00629$h
DB00880,DB00657,48,DB01071$t
DB06725,DB00443,48,DB01577$t
DB05271,DB00220,46,DB00987$t
DB01180,DB09220,67,DB01336$h
DB01422,DB00996,48,DB05528$h
DB01045,DB02187,74,DB00562$t
DB00936,DB01144,48,DB06626$h
DB01435,DB08893,46,DB00887$t
DB00498,DB00193,5,DB00761$h
DB00278,DB05266,5,DB00426$h
DB01151,DB00221,48,DB09290$h
DB00455,DB01202,48,DB01511$h
DB01296,DB01171,46,DB09161$t
DB00231,DB09074,46,DB00371$t
DB01267,DB00808,19,DB00196$h
DB08896,DB00521,53,DB00014$h
DB01393,DB00673,72,DB05015$h
DB00527,DB00543,48,DB00539$t
DB01403,DB06288,15,DB08895$h
DB00519,DB00179,48,DB01262$h
DB00363,DB00285,72,DB09079$t
DB09323,DB03615,74,DB00490$h
DB01037,DB00401,59,DB00685$t
DB00475,DB00899,48,DB06717$t
DB00648,DB00444,74,DB06767$t
DB08976,DB00884,48,DB00150$t
DB00943,DB00549,46,DB11660$h
DB00681,DB00753,48,DB00867$t
DB00523,DB00367,69,DB01151$h
DB00762,DB01151,46,DB00364$t
DB00136,DB09073,72,DB01203$h
DB00404,DB00673,72,DB00327$t
DB00218,DB01059,19,DB06764$h
DB01182,DB00334,19,DB00581$t
DB01168,DB06288,48,DB00717$h
DB00712,DB00461,48,DB01011$t
DB00898,DB00805,48,DB01243$t
DB01078,DB11093,81,DB00480$h
DB00881,DB01197,48,DB00918$t
DB00835,DB12332,46,DB00894$t
DB00648,DB09074,74,DB00222$t
DB09224,DB00252,48,DB04839$h
DB00590,DB00968,48,DB00207$t
DB01365,DB01577,48,DB00292$h
DB00404,DB00691,72,DB00366$t
DB01024,DB00977,74,DB06708$h
DB04861,DB00208,72,DB01395$h
DB00656,DB00343,46,DB01091$t
DB13231,DB01074,69,DB00545$t
DB00343,DB01101,46,DB00364$t
DB00391,DB01069,48,DB01365$t
DB00701,DB00176,46,DB06701$t
DB01224,DB00985,48,DB09272$h
DB00917,DB05812,72,DB11619$h
DB00835,DB09119,46,DB06441$t
DB00623,DB08872,48,DB09099$h
DB06176,DB00285,46,DB11641$h
DB01201,DB01590,74,DB00618$t
DB00695,DB00955,48,DB01415$t
DB09225,DB00737,48,DB01365$t
DB08912,DB00220,74,DB09300$h
DB01008,DB00681,72,DB00618$h
DB01558,DB01106,48,DB01089$h
DB00695,DB01193,48,DB00980$h
DB09281,DB01112,74,DB00817$h
DB00924,DB00220,46,DB00774$t
DB01100,DB01353,48,DB00654$h
DB06148,DB00472,46,DB06204$t
DB00653,DB09561,74,DB00443$h
DB01397,DB09095,48,DB06216$h
DB00264,DB01110,72,DB00607$h
DB09245,DB01247,70,DB06803$t
DB00231,DB00673,72,DB13158$t
DB00162,DB00755,48,DB00436$t
DB00188,DB00521,48,DB00793$h
DB08893,DB00169,46,DB06715$h
DB00458,DB05271,31,DB01078$t
DB11614,DB06595,46,DB00315$t
DB00991,DB01283,48,DB00219$h
DB00458,DB00796,48,DB11943$t
DB06204,DB06767,64,DB01558$t
DB00648,DB00591,74,DB09414$h
DB00564,DB06288,48,DB08824$t
DB00802,DB04868,46,DB01192$t
DB01466,DB01018,48,DB00275$t
DB01054,DB00246,46,DB01294$h
DB00863,DB04868,74,DB04573$t
DB01057,DB00810,69,DB08906$t
DB13323,DB06204,15,DB00314$t
DB01588,DB00241,48,DB00590$t
DB00500,DB08991,48,DB06403$t
DB04946,DB00540,19,DB00455$t
DB00324,DB00989,48,DB09275$h
DB01173,DB05271,31,DB08908$t
DB01166,DB01264,72,DB01545$h
DB01069,DB06153,48,DB06663$h
DB00907,DB00196,46,DB01110$t
DB00624,DB01151,46,DB00833$t
DB00320,DB00208,46,DB01263$h
DB01097,DB00808,69,DB08869$t
DB01120,DB00166,8,DB00368$h
DB00720,DB00452,23,DB08909$h
DB06772,DB01044,48,DB09084$t
DB00231,DB00477,48,DB09270$t
DB00933,DB04846,59,DB00316$t
DB09068,DB01235,48,DB09117$t
DB01095,DB00528,72,DB00698$h
DB06589,DB00543,19,DB00252$h
DB08875,DB12332,46,DB13925$t
DB00367,DB06605,69,DB00401$h
DB01151,DB05039,48,DB00585$t
DB00726,DB01264,72,DB00277$t
DB01012,DB09054,46,DB08899$t
DB06736,DB00622,46,DB13167$t
DB00794,DB00934,48,DB08996$h
DB09245,DB00350,59,DB01035$h
DB00743,DB00196,19,DB09095$h
DB01098,DB00722,72,DB13595$h
DB01045,DB00977,3,DB00793$h
DB00883,DB08865,46,DB09085$t
DB00344,DB04898,72,DB00217$t
DB00307,DB01118,46,DB02659$t
DB00817,DB09104,66,DB05521$t
DB00937,DB01224,60,DB00158$t
DB06701,DB00503,46,DB00978$t
DB05541,DB00177,46,DB00251$h
DB01209,DB00774,48,DB00309$t
DB08807,DB01407,13,DB09183$t
DB00425,DB01086,15,DB08947$h
DB00842,DB01623,48,DB00353$t
DB00661,DB00322,46,DB00152$h
DB00486,DB00325,48,DB01170$t
DB01045,DB00773,74,DB01619$h
DB01200,DB01029,48,DB01224$t
DB00794,DB00706,3,DB06742$h
DB01418,DB00936,5,DB11613$h
DB01118,DB00335,53,DB06791$h
DB08865,DB00582,72,DB00358$t
DB06228,DB00461,5,DB00451$t
DB00866,DB00390,53,DB09120$h
DB00817,DB08938,66,DB00910$h
DB01238,DB00584,59,DB04576$t
DB00537,DB00584,81,DB01201$h
DB00813,DB00264,53,DB06799$h
DB00794,DB00519,59,DB01171$t
DB01238,DB09291,72,DB00957$h
DB00455,DB00208,46,DB11256$t
DB00749,DB01047,48,DB00255$h
DB01171,DB00436,59,DB06480$t
DB12161,DB00227,46,DB01466$t
DB00237,DB00484,15,DB06709$h
DB00458,DB01263,46,DB00252$t
DB00801,DB01154,48,DB09049$t
DB13783,DB01054,69,DB01151$t
DB00543,DB00482,46,DB00636$t
DB00373,DB08808,59,DB00418$t
DB00468,DB00440,19,DB00246$t
DB00679,DB13323,48,DB04938$h
DB07615,DB00758,69,DB00425$h
DB00945,DB00622,46,DB01073$t
DB04855,DB01069,19,DB09244$h
DB11619,DB06154,69,DB01048$h
DB08895,DB00363,48,DB00685$h
DB00909,DB00196,46,DB02638$h
DB00492,DB00734,59,DB11613$t
DB01170,DB00852,74,DB00309$t
DB00839,DB01076,8,DB00880$h
DB09117,DB00897,15,DB00352$t
DB01577,DB00458,36,DB00801$t
DB00350,DB01113,48,DB03619$t
DB00757,DB01685,46,DB00450$t
DB01158,DB06268,59,DB00686$t
DB01045,DB00857,74,DB00451$h
DB00374,DB00688,48,DB00291$h
DB01397,DB01628,48,DB00393$t
DB00537,DB01142,19,DB01378$h
DB00543,DB00816,48,DB08875$h
DB01082,DB00300,72,DB00660$t
DB00800,DB06403,59,DB01190$t
DB00393,DB00866,59,DB01186$t
DB09280,DB09389,74,DB00450$t
DB00457,DB09230,59,DB01582$h
DB01377,DB00846,2,DB00927$h
DB01248,DB06710,48,DB00696$t
DB00588,DB00880,82,DB00370$t
DB00865,DB00582,46,DB01261$t
DB04855,DB00220,72,DB09345$t
DB00243,DB01254,72,DB11989$h
DB00477,DB00527,48,DB00936$t
DB00592,DB01261,69,DB00817$h
DB01098,DB00863,72,DB01239$h
DB00697,DB08881,72,DB00332$t
DB01082,DB01250,71,DB06480$h
DB01065,DB09225,48,DB01296$h
DB01220,DB04920,74,DB00737$h
DB01198,DB00980,48,DB01043$t
DB00338,DB01264,46,DB00425$t
DB01267,DB06738,48,DB00380$h
DB03615,DB01435,71,DB00552$t
DB00433,DB01264,72,DB13595$h
DB06237,DB06712,9,DB08971$h
DB09227,DB00325,59,DB01144$h
DB00373,DB08984,36,DB09117$t
DB09220,DB00268,59,DB11943$h
DB00248,DB01118,46,DB01466$t
DB00212,DB00495,74,DB00660$t
DB00490,DB01551,48,DB00977$h
DB01198,DB00949,48,DB00187$t
DB00312,DB00508,48,DB00654$t
DB00782,DB01466,48,DB09295$h
DB09075,DB01399,5,DB09049$h
DB01234,DB01097,48,DB00671$h
DB00794,DB08906,3,DB00975$t
DB00425,DB00268,31,DB01009$t
DB00238,DB00530,74,DB12267$h
DB00359,DB04576,8,DB00849$h
DB00712,DB00313,46,DB01174$t
DB00549,DB00176,46,DB06824$t
DB01624,DB00434,48,DB09090$h
DB12001,DB00283,46,DB00821$h
DB01186,DB01275,48,DB09162$h
DB00452,DB00795,71,DB00726$h
DB01218,DB00622,46,DB01011$t
DB00622,DB09026,48,DB00570$t
DB01008,DB00254,46,DB00517$t
DB01201,DB06605,74,DB00261$t
DB00239,DB00381,48,DB00821$t
DB00872,DB00695,48,DB00808$h
DB06725,DB00827,26,DB00997$t
DB00798,DB01435,71,DB00766$h
DB09084,DB00764,48,DB07615$t
DB08907,DB00834,72,DB00822$t
DB00206,DB08910,48,DB09093$t
DB00714,DB01054,48,DB06810$t
DB01588,DB00661,46,DB06706$t
DB00218,DB00949,19,DB00460$t
DB01116,DB00796,59,DB00345$h
DB00237,DB00477,48,DB00526$h
DB00469,DB00232,69,DB06154$h
DB06148,DB01080,69,DB11121$t
DB01380,DB00912,69,DB09300$t
DB00404,DB01241,46,DB09042$h
DB01628,DB11660,69,DB01590$t
DB00312,DB09061,74,DB00418$t
DB00714,DB00722,48,DB00783$h
DB04846,DB09273,48,DB01282$h
DB00312,DB00280,3,DB00181$h
DB06616,DB09074,72,DB00945$h
DB00295,DB00897,48,DB00894$t
DB08984,DB00232,69,DB01151$t
DB00852,DB00950,75,DB01511$h
DB09068,DB09071,48,DB01408$t
DB12332,DB00477,46,DB00903$h
DB00266,DB00469,5,DB00817$h
DB00997,DB01394,72,DB00909$h
DB00588,DB00673,72,DB01353$h
DB09128,DB00195,72,DB08893$h
DB01094,DB00238,46,DB08958$t
DB09279,DB01367,48,DB00557$t
DB07615,DB01077,48,DB00708$t
DB04861,DB06268,59,DB00862$h
DB06154,DB00233,5,DB00434$t
DB13783,DB00846,48,DB00424$h
DB00584,DB00936,36,DB06786$t
DB00622,DB00734,59,DB05316$t
DB00440,DB01241,46,DB00849$t
DB09242,DB01297,24,DB11691$h
DB00396,DB00176,46,DB00218$t
DB09280,DB12332,74,DB01096$h
DB09262,DB00673,72,DB00368$t
DB00373,DB00966,48,DB01336$t
DB00418,DB00472,3,DB01338$h
DB00713,DB00452,74,DB00755$h
DB00743,DB00218,19,DB08867$t
DB01590,DB00208,72,DB00839$h
DB01069,DB05271,31,DB04898$t
DB00921,DB00310,48,DB00595$h
DB00842,DB01452,48,DB00598$h
DB01087,DB00283,46,DB01590$h
DB00474,DB08867,74,DB01084$t
DB00091,DB00568,48,DB00452$h
DB08867,DB00227,72,DB00548$h
DB01626,DB01244,59,DB01235$t
DB00295,DB01018,48,DB01050$t
DB09027,DB01234,72,DB00556$h
DB01394,DB06717,72,DB00828$t
DB04908,DB06717,72,DB03585$t
DB13874,DB09054,46,DB09272$t
DB09128,DB04878,69,DB01154$t
DB01197,DB01014,48,DB01545$t
DB08899,DB00755,74,DB01246$t
DB01577,DB00285,46,DB00671$h
DB06711,DB00195,24,DB05015$h
DB09075,DB00374,5,DB00958$h
DB00191,DB00598,48,DB00523$h
DB00359,DB00227,46,DB00957$h
DB00679,DB01264,72,DB01408$h
DB06402,DB09268,69,DB09236$t
DB00331,DB00472,8,DB09343$t
DB00254,DB04908,48,DB04920$t
DB00712,DB00735,48,DB06595$t
DB09075,DB01100,72,DB01011$h
DB00907,DB04842,48,DB01247$t
DB00252,DB01244,72,DB01132$t
DB01182,DB09082,19,DB11254$h
DB00944,DB00598,53,DB00227$t
DB00091,DB00246,46,DB01621$t
DB00418,DB06148,15,DB00417$h
DB01234,DB01010,48,DB00635$t
DB01156,DB00834,72,DB09063$h
DB01098,DB01167,72,DB00593$t
DB08881,DB01092,57,DB00740$t
DB00960,DB08976,48,DB00671$t
DB09242,DB00742,48,DB09321$t
DB00774,DB06403,59,DB09268$t
DB01035,DB00391,48,DB06769$t
DB00519,DB00765,59,DB00933$t
DB00753,DB00421,48,DB00404$h
DB11609,DB00903,48,DB06777$t
DB00477,DB00508,48,DB00337$t
DB01424,DB00195,46,DB05109$t
DB00592,DB00907,46,DB06712$t
DB00308,DB09078,19,DB00945$t
DB09285,DB09212,48,DB08907$t
DB01154,DB01340,59,DB01004$t
DB01267,DB01563,48,DB00279$h
DB00844,DB01224,48,DB00531$h
DB00897,DB00405,48,DB00652$t
DB00175,DB01190,72,DB00320$t
DB01283,DB01384,48,DB00235$t
DB00371,DB00715,48,DB09054$h
DB00721,DB00366,15,DB00669$t
DB00975,DB04846,53,DB00657$h
DB01608,DB01192,59,DB00844$h
DB00232,DB00373,48,DB01422$h
DB09042,DB01622,48,DB01117$t
DB00231,DB00961,48,DB06813$t
DB00218,DB00834,19,DB02959$h
DB01348,DB00421,67,DB00668$h
DB00801,DB09085,48,DB00550$t
DB00334,DB01080,48,DB06402$t
DB00214,DB01129,46,DB00396$t
DB01240,DB00232,48,DB01104$h
DB00794,DB08970,74,DB01380$h
DB01179,DB01118,46,DB08971$t
DB00224,DB00220,46,DB09204$t
DB09220,DB00790,59,DB01071$h
DB06589,DB08860,79,DB08807$h
DB00935,DB00187,24,DB00181$t
DB11737,DB00285,46,DB00233$t
DB01156,DB01264,72,DB00226$h
DB01274,DB09120,46,DB00255$t
DB01626,DB00797,59,DB00438$h
DB00195,DB00790,48,DB00460$t
DB01384,DB04573,72,DB00737$h
DB01590,DB00477,72,DB00642$t
DB11079,DB13158,48,DB11148$h
DB00307,DB00254,46,DB00266$t
DB00218,DB00243,19,DB09536$h
DB00391,DB00366,15,DB01120$t
DB00308,DB00540,19,DB01295$t
DB00648,DB01588,74,DB00275$h
DB04898,DB00586,5,DB06603$h
DB09244,DB06262,48,DB00542$t
DB00582,DB00205,46,DB06626$h
DB00964,DB00968,48,DB00912$h
DB01239,DB01618,48,DB01436$t
DB06712,DB00653,48,DB08815$h
DB04861,DB00991,36,DB08893$h
DB01708,DB00343,46,DB01582$h
DB00735,DB00821,48,DB08887$t
DB00564,DB00643,74,DB00639$h
DB00696,DB00813,74,DB00338$h
DB00324,DB01263,46,DB01088$h
DB01002,DB00289,46,DB00687$t
DB06690,DB00555,48,DB05676$h
DB01253,DB01007,48,DB00933$h
DB06605,DB00812,5,DB08799$h
DB09280,DB00741,74,DB09283$t
DB00277,DB01167,46,DB00134$t
DB00945,DB09084,48,DB00451$t
DB00808,DB00866,59,DB01033$h
DB00176,DB00370,48,DB09296$h
DB06594,DB00653,15,DB00792$t
DB06480,DB00661,72,DB00371$h
DB01154,DB00446,46,DB04576$t
DB00918,DB00412,46,DB01228$h
DB01624,DB00220,72,DB09020$t
DB00884,DB00919,23,DB00673$h
DB01201,DB00582,72,DB01685$t
DB08860,DB01104,72,DB01245$t
DB11609,DB00703,48,DB00134$t
DB00802,DB01353,48,DB09053$t
DB00898,DB00334,15,DB01708$h
DB00849,DB00486,15,DB01353$t
DB06263,DB00512,56,DB04840$h
DB01580,DB01104,72,DB00560$h
DB00091,DB00469,56,DB00436$t
DB00679,DB00975,48,DB00582$t
DB00376,DB00219,48,DB01415$h
DB01068,DB04868,46,DB11126$h
DB00471,DB06595,46,DB00781$h
DB00983,DB00398,46,DB08881$h
DB00193,DB01345,48,DB01244$t
DB00238,DB00734,3,DB00349$h
DB00908,DB01110,72,DB00508$h
DB01018,DB09054,72,DB01180$t
DB11575,DB01264,46,DB00504$h
DB01030,DB01118,72,DB00490$h
DB01100,DB09063,72,DB00345$h
DB00180,DB06717,72,DB06663$t
DB01054,DB00673,72,DB01338$h
DB01116,DB00899,48,DB00562$h
DB01608,DB00205,72,DB06637$h
DB04948,DB00700,48,DB00753$t
DB09414,DB00364,66,DB00849$t
DB00327,DB00849,48,DB00152$h
DB00289,DB06603,72,DB00805$t
DB01319,DB00224,46,DB11148$t
DB01030,DB00320,72,DB01076$h
DB04855,DB04846,53,DB00738$h
DB09034,DB09128,15,DB00836$t
DB00881,DB03585,48,DB00565$t
DB00972,DB08865,46,DB09288$t
DB00221,DB00696,70,DB01105$t
DB00218,DB00289,19,DB00742$h
DB01605,DB00479,74,DB00844$h
DB11268,DB00784,5,DB00599$h
DB01365,DB01084,75,DB06708$h
DB00696,DB00528,48,DB00950$h
DB09078,DB00753,19,DB06148$h
DB09280,DB06742,3,DB00150$h
DB01377,DB00929,48,DB00437$t
DB01580,DB00980,48,DB09227$h
DB00091,DB09218,56,DB01013$h
DB02513,DB01054,48,DB00235$t
DB01466,DB01576,68,DB01034$t
DB00238,DB05521,74,DB04920$h
DB01192,DB05271,31,DB01393$t
DB00755,DB06717,72,DB05239$h
DB00484,DB00742,48,DB01130$t
DB01255,DB06723,71,DB01077$t
DB08922,DB04946,48,DB00822$h
DB00458,DB06717,72,DB03619$t
DB00865,DB01356,60,DB00584$h
DB00808,DB00332,72,DB03754$t
DB01235,DB01247,48,DB00264$h
DB00488,DB01092,57,DB05812$t
DB12161,DB00264,46,DB00442$t
DB06710,DB01396,57,DB00247$t
DB01002,DB05271,31,DB00887$t
DB01124,DB00960,8,DB01013$h
DB00950,DB00653,15,DB00602$t
DB00813,DB01622,48,DB00964$t
DB01248,DB05015,48,DB09119$t
DB00593,DB00472,48,DB09279$t
DB00972,DB09065,72,DB00861$h
DB00371,DB00611,48,DB01256$h
DB00373,DB00333,46,DB13783$t
DB01067,DB00817,8,DB11231$t
DB00592,DB00482,46,DB09289$t
DB00559,DB00629,59,DB00513$t
DB01115,DB06292,48,DB01393$h
DB00363,DB09286,48,DB06268$h
DB09236,DB09104,48,DB00486$h
DB01247,DB00221,48,DB01005$h
DB01399,DB00720,48,DB00837$t
DB00896,DB00524,82,DB12001$h
DB11619,DB00498,69,DB04842$t
DB00794,DB01218,3,DB13925$h
DB01551,DB01544,48,DB00992$h
DB04868,DB00014,19,DB01203$t
DB01159,DB00722,48,DB00863$h
DB00694,DB00936,71,DB00595$h
DB01002,DB01319,46,DB01190$t
DB00945,DB00233,48,DB01226$t
DB00921,DB09072,15,DB00783$h
DB01074,DB01242,46,DB00594$t
DB06725,DB01044,26,DB01007$h
DB01590,DB00419,69,DB04930$t
DB00652,DB01221,48,DB01582$h
DB00261,DB01232,19,DB01190$h
DB06176,DB09073,72,DB00668$t
DB00266,DB00446,5,DB00732$h
DB00294,DB00419,69,DB00550$t
DB00961,DB01193,72,DB11921$t
DB01174,DB08992,3,DB01251$h
DB00975,DB01203,53,DB01298$h
DB00904,DB00450,15,DB00191$t
DB00872,DB00748,72,DB06704$t
DB01159,DB01239,48,DB06262$t
DB01173,DB00281,15,DB01384$h
DB01558,DB00951,46,DB00795$t
DB08912,DB00530,74,DB01217$h
DB00669,DB01151,48,DB00419$h
DB00829,DB01353,48,DB01182$t
DB06402,DB00014,19,DB01033$t
DB01295,DB01435,36,DB09027$t
DB00794,DB01409,3,DB01144$t
DB01186,DB06774,48,DB03796$t
